ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
222	"ENSG00000156298.12"	"TSPAN7"	chrX	+	38646261	38646312	38655995	38656155	38561543	38561627	38666120	38666309
223	"ENSG00000156298.12"	"TSPAN7"	chrX	+	38622902	38623033	38646261	38646312	38561543	38561627	38666120	38666309
224	"ENSG00000156298.12"	"TSPAN7"	chrX	+	38622902	38623033	38655995	38656155	38561543	38561627	38666120	38666309
225	"ENSG00000112182.15"	"BACH2"	chr6	-	90252512	90252590	90271848	90271941	90206568	90206681	90296479	90296742
226	"ENSG00000104808.8"	"DHDH"	chr19	+	48939448	48939701	48942439	48942564	48934999	48935111	48944356	48944507
227	"ENSG00000074803.20"	"SLC12A1"	chr15	+	48226475	48226571	48227078	48227174	48220920	48220996	48229188	48229328
228	"ENSG00000077264.15"	"PAK3"	chrX	+	111144859	111144922	111146520	111146565	111142095	111142196	111147736	111147890
229	"ENSG00000228189.5"	"LINC02843"	chr9	-	88640510	88640581	88644362	88644506	88628256	88628346	88646920	88647660
230	"ENSG00000174442.12"	"ZWILCH"	chr15	+	66508745	66508892	66513987	66514083	66505299	66505391	66515525	66515644
231	"ENSG00000235954.7"	"TTC28-AS1"	chr22	+	27935150	27935230	27993123	27993535	27919387	27919545	27994472	27994653
232	"ENSG00000235954.7"	"TTC28-AS1"	chr22	+	27940019	27940171	27994472	27994653	27935150	27935230	27997410	27998838
233	"ENSG00000111540.16"	"RAB5B"	chr12	+	55989946	55990098	55990681	55990804	55986868	55987123	55991359	55991453
234	"ENSG00000125885.13"	"MCM8"	chr20	+	5972006	5972037	5972575	5972726	5967829	5968025	5973055	5973196
235	"ENSG00000182919.14"	"C11orf54"	chr11	+	93755209	93755386	93757315	93757465	93753935	93754037	93759741	93759858
236	"ENSG00000117906.14"	"RCN2"	chr15	+	76938725	76938815	76941636	76941690	76935525	76935722	76943757	76943871
237	"ENSG00000241469.9"	"LINC00635"	chr3	-	107866231	107866505	107866651	107866753	107857079	107857202	107867310	107867425
238	"ENSG00000241469.9"	"LINC00635"	chr3	-	107876434	107876531	107877312	107877497	107876129	107876186	107877901	107878056
239	"ENSG00000241469.9"	"LINC00635"	chr3	-	107849822	107849971	107850296	107850351	107848905	107849118	107853872	107854054
240	"ENSG00000241469.9"	"LINC00635"	chr3	-	107867310	107867577	107872967	107873026	107857079	107857202	107877901	107878079
241	"ENSG00000241469.9"	"LINC00635"	chr3	-	107859130	107859261	107866231	107866505	107857079	107857202	107867310	107867577
242	"ENSG00000241469.9"	"LINC00635"	chr3	-	107854653	107854694	107855129	107855229	107853872	107854054	107857079	107857202
243	"ENSG00000241469.9"	"LINC00635"	chr3	-	107853872	107854054	107855129	107855229	107848905	107849118	107857079	107857202
244	"ENSG00000241469.9"	"LINC00635"	chr3	-	107867310	107867425	107872967	107873026	107857079	107857202	107876129	107876186
245	"ENSG00000241469.9"	"LINC00635"	chr3	-	107876454	107876531	107877312	107877497	107876129	107876186	107877901	107878056
246	"ENSG00000241469.9"	"LINC00635"	chr3	-	107876129	107876186	107877312	107877497	107867310	107867425	107877901	107878077
247	"ENSG00000169314.14"	"C22orf15"	chr22	+	23764792	23764902	23765376	23765457	23764638	23764713	23765720	23765861
248	"ENSG00000253968.2"	"AC016573.1"	chr5	+	173431676	173431720	173439427	173439530	173424713	173424904	173443899	173444160
249	"ENSG00000105339.10"	"DENND3"	chr8	+	141160631	141160787	141163332	141163429	141155848	141155970	141165185	141165289
250	"ENSG00000132676.16"	"DAP3"	chr1	+	155731943	155732033	155736945	155737063	155731355	155731415	155738156	155738529
251	"ENSG00000132676.16"	"DAP3"	chr1	+	155717005	155717128	155721516	155721618	155709772	155709824	155725381	155725490
252	"ENSG00000185864.16"	"NPIPB4"	chr16	-	21851769	21851855	21851914	21852046	21847412	21847541	21857258	21857416
253	"ENSG00000267489.5"	"LINC01837"	chr19	-	31941620	31941662	31942309	31942447	31937215	31937301	31944374	31944435
254	"ENSG00000267489.5"	"LINC01837"	chr19	-	31922728	31922910	31930851	31930946	31910576	31910613	31937215	31937301
255	"ENSG00000145833.16"	"DDX46"	chr5	+	134789215	134789264	134790105	134790222	134788512	134788591	134790469	134790552
256	"ENSG00000131236.17"	"CAP1"	chr1	+	40041428	40041493	40057445	40057495	40040779	40040801	40059336	40059458
257	"ENSG00000185499.16"	"MUC1"	chr1	-	155187454	155187576	155187721	155187858	155187224	155187374	155188007	155188063
258	"ENSG00000185499.16"	"MUC1"	chr1	-	155187721	155187858	155188007	155188063	155187454	155187576	155188162	155188212
259	"ENSG00000185499.16"	"MUC1"	chr1	-	155187454	155187544	155188162	155188231	155187224	155187374	155192182	155192310
260	"ENSG00000185499.16"	"MUC1"	chr1	-	155187454	155187544	155187721	155187858	155187224	155187374	155188007	155188063
261	"ENSG00000185499.16"	"MUC1"	chr1	-	155188007	155188054	155188162	155188212	155187721	155187858	155192182	155192283
262	"ENSG00000185499.16"	"MUC1"	chr1	-	155188007	155188063	155188162	155188212	155187721	155187858	155192182	155192310
263	"ENSG00000185499.16"	"MUC1"	chr1	-	155188007	155188063	155188162	155188231	155187454	155187544	155192182	155192310
264	"ENSG00000185499.16"	"MUC1"	chr1	-	155188007	155188063	155188162	155188212	155187454	155187576	155192182	155192310
265	"ENSG00000079385.22"	"CEACAM1"	chr19	-	42515010	42515103	42518947	42519235	42512349	42512479	42521266	42521521
266	"ENSG00000079385.22"	"CEACAM1"	chr19	-	42515010	42515103	42516772	42516865	42512349	42512479	42521266	42521521
267	"ENSG00000079385.22"	"CEACAM1"	chr19	-	42516772	42516865	42518947	42519235	42512349	42512479	42521266	42521521
268	"ENSG00000187634.12"	"SAMD11"	chr1	+	939274	939460	941143	941306	939039	939129	942135	942251
269	"ENSG00000285280.2"	"AL390957.1"	chr1	-	192569246	192569304	192589025	192589151	192567146	192567216	192593598	192593657
270	"ENSG00000162599.17"	"NFIA"	chr1	+	61385870	61385924	61399375	61399520	61383236	61383365	61404103	61404282
271	"ENSG00000136122.17"	"BORA"	chr13	+	72728925	72729093	72731280	72731387	72727922	72728007	72734959	72735005
272	"ENSG00000136122.17"	"BORA"	chr13	+	72731280	72731387	72734959	72735005	72728925	72729093	72737961	72738043
273	"ENSG00000117262.19"	"GPR89A"	chr1	+	145608347	145608675	145612201	145612247	145608047	145608175	145616233	145616293
274	"ENSG00000129170.10"	"CSRP3"	chr11	-	19186215	19186348	19188135	19188304	19184951	19185045	19192336	19192476
275	"ENSG00000228649.9"	"SNHG26"	chr7	+	22856972	22857016	22858570	22858976	22856521	22856556	22860546	22860638
276	"ENSG00000181135.16"	"ZNF707"	chr8	+	143687380	143687478	143689203	143689301	143684478	143684542	143690056	143690123
277	"ENSG00000117602.12"	"RCAN3"	chr1	+	24514313	24514567	24531217	24531391	24502350	24502463	24533082	24533254
278	"ENSG00000140105.18"	"WARS1"	chr14	-	100365474	100365576	100365953	100366067	100361707	100361921	100369086	100369258
279	"ENSG00000140105.18"	"WARS1"	chr14	-	100373979	100374064	100375282	100375403	100369086	100369258	100376259	100376311
280	"ENSG00000115459.18"	"ELMOD3"	chr2	+	85355554	85355716	85356966	85357252	85355075	85355170	85362185	85362260
281	"ENSG00000115459.18"	"ELMOD3"	chr2	+	85355075	85355170	85355554	85355598	85354768	85354829	85356966	85357252
282	"ENSG00000115459.18"	"ELMOD3"	chr2	+	85355075	85355170	85355554	85355716	85354768	85354829	85356966	85357252
283	"ENSG00000115459.18"	"ELMOD3"	chr2	+	85377343	85377474	85387097	85387225	85371085	85371209	85389750	85389827
284	"ENSG00000285053.1"	"TBCE"	chr1	+	235342835	235342883	235363013	235363128	235342010	235342346	235367101	235367504
285	"ENSG00000285053.1"	"TBCE"	chr1	+	235335241	235335334	235363013	235363128	235328570	235328778	235367101	235367504
286	"ENSG00000285053.1"	"TBCE"	chr1	+	235335241	235335334	235342835	235342883	235328572	235328778	235363013	235363128
287	"ENSG00000165899.11"	"OTOGL"	chr12	+	80361067	80361185	80366267	80366353	80358859	80358900	80366573	80366637
288	"ENSG00000140463.14"	"BBS4"	chr15	+	72697991	72698037	72704423	72704481	72695176	72695228	72709699	72709779
289	"ENSG00000048052.21"	"HDAC9"	chr7	+	18502580	18502639	18543168	18543674	18496261	18496324	18585280	18585522
290	"ENSG00000273136.7"	"NBPF26"	chr1	+	120834494	120834546	120836516	120836568	120833602	120833775	120837168	120837341
291	"ENSG00000273136.7"	"NBPF26"	chr1	+	120832874	120832983	120834494	120834546	120831987	120832160	120840349	120840619
292	"ENSG00000273136.7"	"NBPF26"	chr1	+	120824865	120824917	120829763	120829815	120823973	120824146	120830415	120830588
293	"ENSG00000183597.16"	"TANGO2"	chr22	+	20053436	20053551	20061529	20061683	20052464	20052584	20063337	20063442
294	"ENSG00000183597.16"	"TANGO2"	chr22	+	20053436	20053551	20055942	20056013	20052464	20052584	20063337	20063442
295	"ENSG00000183597.16"	"TANGO2"	chr22	+	20055942	20056013	20063337	20063442	20052464	20052584	20064541	20065925
296	"ENSG00000183597.16"	"TANGO2"	chr22	+	20055942	20056013	20061529	20061683	20052464	20052584	20063337	20063442
297	"ENSG00000183597.16"	"TANGO2"	chr22	+	20055942	20056013	20063337	20063442	20053436	20053551	20064541	20065925
298	"ENSG00000243137.8"	"PSG4"	chr19	-	43194994	43195273	43197996	43198275	43194339	43194594	43203885	43204251
299	"ENSG00000155508.13"	"CNOT8"	chr5	+	154865191	154865385	154870660	154870822	154863206	154863395	154871729	154871874
300	"ENSG00000227155.7"	"AL161725.1"	chr9	-	465961	466069	466687	466853	456200	456703	469721	469802
301	"ENSG00000087258.15"	"GNAO1"	chr16	+	56328630	56328791	56334728	56334857	56275930	56276072	56336730	56336860
302	"ENSG00000250802.7"	"ZBED3-AS1"	chr5	+	77098654	77098747	77105655	77105689	77087486	77087619	77118319	77118521
303	"ENSG00000250802.7"	"ZBED3-AS1"	chr5	+	77098654	77098747	77105655	77105689	77089345	77089403	77118319	77118521
304	"ENSG00000250802.7"	"ZBED3-AS1"	chr5	+	77098654	77098747	77105655	77105689	77092491	77092533	77118319	77118521
305	"ENSG00000250802.7"	"ZBED3-AS1"	chr5	+	77089345	77089403	77098654	77098747	77087486	77087619	77105655	77105689
306	"ENSG00000250802.7"	"ZBED3-AS1"	chr5	+	77089345	77089403	77092491	77092533	77087486	77087619	77098654	77098747
307	"ENSG00000250802.7"	"ZBED3-AS1"	chr5	+	77089345	77089403	77105655	77105689	77087486	77087619	77118319	77118521
308	"ENSG00000250802.7"	"ZBED3-AS1"	chr5	+	77089345	77089403	77098654	77098747	77087486	77087619	77118319	77118521
309	"ENSG00000250802.7"	"ZBED3-AS1"	chr5	+	77100325	77100391	77105655	77105689	77098654	77098747	77118319	77118521
310	"ENSG00000250802.7"	"ZBED3-AS1"	chr5	+	77092491	77092533	77098654	77098747	77087486	77087619	77105655	77105689
311	"ENSG00000250802.7"	"ZBED3-AS1"	chr5	+	77092491	77092533	77098654	77098747	77089345	77089403	77105655	77105689
312	"ENSG00000250802.7"	"ZBED3-AS1"	chr5	+	77092491	77092533	77098654	77098669	77089345	77089403	77105655	77105689
313	"ENSG00000250802.7"	"ZBED3-AS1"	chr5	+	77100235	77100391	77105655	77105689	77098654	77098747	77118319	77118521
314	"ENSG00000225470.8"	"JPX"	chrX	+	73962730	73962801	73984443	73984541	73944583	73944662	73994839	73994961
315	"ENSG00000225470.8"	"JPX"	chrX	+	73962730	73962801	73984443	73984541	73944583	73944662	73998767	73998844
316	"ENSG00000225470.8"	"JPX"	chrX	+	73962730	73962801	73994839	73994961	73944583	73944662	73998767	73998844
317	"ENSG00000225470.8"	"JPX"	chrX	+	73962730	73962801	73994863	73994961	73944583	73944662	73998767	73998844
318	"ENSG00000225470.8"	"JPX"	chrX	+	73962730	73962801	73994839	73994961	73946998	73947374	73998767	73998844
319	"ENSG00000225470.8"	"JPX"	chrX	+	73984443	73984541	73994839	73994961	73944583	73944662	73998767	73998844
320	"ENSG00000225470.8"	"JPX"	chrX	+	73984443	73984541	73994863	73994961	73944583	73944662	73998767	73998844
321	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73962734	73962801	73944583	73944662	73994839	73994961
322	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73962730	73962801	73944583	73944662	73994839	73994961
323	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73984443	73984541	73944583	73944662	73994839	73994961
324	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73962734	73962801	73944583	73944662	73998767	73998844
325	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73984443	73984541	73944583	73944662	73998767	73998844
326	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73994839	73994961	73944583	73944662	73998767	73998844
327	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73994863	73994961	73944583	73944662	73998767	73998844
328	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73962730	73962801	73944583	73944662	73998767	73998844
329	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73962734	73962801	73944583	73944662	73999354	74000496
330	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73994839	73994961	73944583	73944662	73999354	74000496
331	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73998767	73998844	73944583	73944662	73999354	74000496
332	"ENSG00000225470.8"	"JPX"	chrX	+	73962734	73962801	73984443	73984541	73944583	73944662	73998767	73998844
333	"ENSG00000225470.8"	"JPX"	chrX	+	73962734	73962801	73994839	73994961	73944583	73944662	73998767	73998844
334	"ENSG00000225470.8"	"JPX"	chrX	+	73962734	73962801	73994863	73994961	73944583	73944662	73998767	73998844
335	"ENSG00000225470.8"	"JPX"	chrX	+	73962734	73962801	73984443	73984541	73944583	73944662	73994839	73994961
336	"ENSG00000225470.8"	"JPX"	chrX	+	73962734	73962801	73994839	73994961	73944583	73944662	73999354	74000496
337	"ENSG00000225470.8"	"JPX"	chrX	+	73962734	73962801	73998767	73998844	73944583	73944662	73999354	74000496
338	"ENSG00000225470.8"	"JPX"	chrX	+	73962734	73962801	73994839	73994961	73946998	73947374	73998767	73998844
339	"ENSG00000225470.8"	"JPX"	chrX	+	73994839	73994961	73998767	73998844	73944583	73944662	73998953	74000496
340	"ENSG00000225470.8"	"JPX"	chrX	+	73994839	73994961	73998767	73998844	73944583	73944662	73999354	74000496
341	"ENSG00000225470.8"	"JPX"	chrX	+	73994839	73994961	73998767	73998844	73962734	73962801	73998953	74000496
342	"ENSG00000225470.8"	"JPX"	chrX	+	73994839	73994961	73998767	73998844	73946998	73947374	73998953	74000496
343	"ENSG00000225470.8"	"JPX"	chrX	+	73994839	73994961	73998767	73998844	73962730	73962801	73999354	74000495
344	"ENSG00000225470.8"	"JPX"	chrX	+	73944583	73944662	73994839	73994961	73944345	73944465	73998767	73998844
345	"ENSG00000074603.19"	"DPP8"	chr15	-	65454262	65454415	65456224	65456371	65451959	65452102	65463760	65463906
346	"ENSG00000224271.7"	"AL117329.1"	chr22	+	47637502	47637604	47685316	47685477	47635179	47635353	47686199	47686312
347	"ENSG00000224271.7"	"AL117329.1"	chr22	+	47687140	47687206	47704588	47704747	47686802	47686938	47738433	47738576
348	"ENSG00000224271.7"	"AL117329.1"	chr22	+	47687140	47687206	47704588	47704747	47686802	47686938	47861991	47862122
349	"ENSG00000224271.7"	"AL117329.1"	chr22	+	47637509	47637604	47685316	47685477	47635179	47635353	47686199	47686312
350	"ENSG00000226688.7"	"ENTPD1-AS1"	chr10	-	95878224	95878263	95897557	95897679	95876517	95876660	95904829	95904938
351	"ENSG00000226688.7"	"ENTPD1-AS1"	chr10	-	95904829	95904935	95941221	95941292	95876517	95876660	95950457	95950528
352	"ENSG00000251538.7"	"LINC02201"	chr5	-	122718470	122718575	122722213	122722323	122705425	122705469	122725945	122726066
353	"ENSG00000121749.15"	"TBC1D15"	chr12	+	71880468	71880607	71884810	71885021	71872928	71873003	71893221	71893324
354	"ENSG00000121749.15"	"TBC1D15"	chr12	+	71841100	71841231	71854784	71854853	71839758	71839811	71872069	71872168
355	"ENSG00000121749.15"	"TBC1D15"	chr12	+	71841100	71841231	71861404	71861496	71839758	71839811	71872069	71872168
356	"ENSG00000121749.15"	"TBC1D15"	chr12	+	71854784	71854853	71861404	71861496	71839758	71839811	71872069	71872168
357	"ENSG00000141447.18"	"OSBPL1A"	chr18	-	24301292	24301324	24302388	24302751	24280841	24280948	24303636	24303718
358	"ENSG00000141447.18"	"OSBPL1A"	chr18	-	24341546	24341658	24366891	24366966	24334244	24334330	24368366	24368372
359	"ENSG00000133313.15"	"CNDP2"	chr18	+	74505848	74506011	74510812	74511013	74501328	74501472	74512447	74512532
360	"ENSG00000120784.16"	"ZFP30"	chr19	-	37665983	37666262	37686450	37686522	37654711	37654879	37691520	37691618
361	"ENSG00000169660.16"	"HEXD"	chr17	+	82440262	82440334	82440472	82440613	82439630	82439713	82440996	82441075
362	"ENSG00000169660.16"	"HEXD"	chr17	+	82424393	82424503	82428029	82428127	82419748	82419883	82428557	82428645
363	"ENSG00000169660.16"	"HEXD"	chr17	+	82424418	82424503	82428029	82428127	82419748	82419883	82428557	82428645
364	"ENSG00000255411.3"	"LINC02548"	chr11	+	13810241	13810346	13840654	13840851	13785989	13786113	13844922	13845095
365	"ENSG00000235142.10"	"LINC02532"	chr6	-	106749633	106749788	106756104	106756261	106739700	106739770	106787258	106787534
366	"ENSG00000235142.10"	"LINC02532"	chr6	-	106749633	106749788	106772237	106772361	106747084	106747288	106774776	106775000
367	"ENSG00000235142.10"	"LINC02532"	chr6	-	106725341	106725389	106733575	106733663	106724566	106724660	106733981	106734077
368	"ENSG00000133742.13"	"CA1"	chr8	-	85341753	85341834	85342748	85342825	85341598	85341659	85378045	85378113
369	"ENSG00000133742.13"	"CA1"	chr8	-	85341753	85341834	85349810	85349885	85341598	85341659	85378045	85378113
370	"ENSG00000133742.13"	"CA1"	chr8	-	85341753	85341808	85342748	85342825	85341598	85341659	85378045	85378113
371	"ENSG00000133742.13"	"CA1"	chr8	-	85341753	85341808	85349810	85349885	85341598	85341659	85378045	85378113
372	"ENSG00000133742.13"	"CA1"	chr8	-	85342748	85342825	85349810	85349885	85341598	85341659	85378045	85378113
373	"ENSG00000133742.13"	"CA1"	chr8	-	85342748	85342825	85349810	85349885	85341598	85341659	85351730	85351784
374	"ENSG00000204482.10"	"LST1"	chr6	+	31587640	31587733	31587943	31587966	31587199	31587318	31588517	31588909
375	"ENSG00000198794.12"	"SCAMP5"	chr15	+	74997233	74997316	75009890	75009940	74995597	74995673	75011791	75011846
376	"ENSG00000182718.16"	"ANXA2"	chr15	-	60396150	60396427	60397257	60397338	60386027	60386086	60397942	60397986
377	"ENSG00000182718.16"	"ANXA2"	chr15	-	60396372	60396427	60397257	60397338	60386027	60386086	60397942	60397986
378	"ENSG00000182718.16"	"ANXA2"	chr15	-	60390212	60390317	60396279	60396427	60386027	60386086	60397257	60397338
379	"ENSG00000182718.16"	"ANXA2"	chr15	-	60390212	60390317	60396150	60396427	60386027	60386086	60397257	60397338
380	"ENSG00000182718.16"	"ANXA2"	chr15	-	60390212	60390317	60396372	60396427	60386027	60386086	60397942	60397986
381	"ENSG00000182718.16"	"ANXA2"	chr15	-	60390212	60390317	60397257	60397338	60386027	60386086	60397942	60397986
382	"ENSG00000182718.16"	"ANXA2"	chr15	-	60390212	60390317	60396150	60396427	60386027	60386086	60397942	60397986
383	"ENSG00000182718.16"	"ANXA2"	chr15	-	60396279	60396427	60397257	60397338	60386027	60386086	60397942	60397986
384	"ENSG00000182718.16"	"ANXA2"	chr15	-	60364428	60364523	60386027	60386086	60360940	60361054	60397942	60397986
385	"ENSG00000168958.19"	"MFF"	chr2	+	227347225	227347384	227352513	227352573	227340291	227340380	227355676	227355761
386	"ENSG00000168958.19"	"MFF"	chr2	+	227342744	227342819	227347225	227347384	227340291	227340380	227355676	227355761
387	"ENSG00000168958.19"	"MFF"	chr2	+	227342744	227342819	227352513	227352573	227340291	227340380	227355676	227355761
388	"ENSG00000173209.23"	"AHSA2P"	chr2	+	61185838	61185865	61185979	61186081	61185501	61185618	61186445	61186497
389	"ENSG00000167733.13"	"HSD11B1L"	chr19	+	5684818	5684905	5686899	5686991	5681036	5681271	5687281	5687375
390	"ENSG00000167733.13"	"HSD11B1L"	chr19	+	5684818	5684905	5684964	5685119	5681023	5681271	5686899	5686991
391	"ENSG00000167733.13"	"HSD11B1L"	chr19	+	5684988	5685119	5686415	5686527	5684818	5684905	5686899	5686991
