ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
262	"ENSG00000170417.10"	"TMEM182"	chr2	+	103373871	103373998	103353366	103353472	103374847	103374932
263	"ENSG00000268621.1"	"AC006262.5"	chr19	-	46705791	46705991	46701543	46701699	46706096	46706186
264	"ENSG00000228142.2"	"RP11-180I4.2"	chr9	+	98447424	98447533	98412443	98412523	98477685	98477979
265	"ENSG00000180448.6"	"HMHA1"	chr19	+	1068331	1068743	1067325	1067494	1073147	1073291
266	"ENSG00000180448.6"	"HMHA1"	chr19	+	1068412	1068743	1067173	1067494	1073147	1073222
267	"ENSG00000146197.7"	"SCUBE3"	chr6	+	35203222	35203270	35200961	35201078	35205678	35205795
268	"ENSG00000254119.1"	"RP11-705O24.1"	chr8	+	62740377	62740536	62737886	62738091	62747431	62747555
269	"ENSG00000100372.10"	"SLC25A17"	chr22	-	41190517	41190584	41175012	41175129	41195026	41195087
270	"ENSG00000100372.10"	"SLC25A17"	chr22	-	41190517	41190584	41188528	41188680	41195026	41195087
271	"ENSG00000100372.10"	"SLC25A17"	chr22	-	41195026	41195044	41188528	41188680	41215198	41215371
272	"ENSG00000100372.10"	"SLC25A17"	chr22	-	41195564	41195675	41195026	41195087	41215198	41215379
273	"ENSG00000100372.10"	"SLC25A17"	chr22	-	41193257	41193340	41190517	41190584	41195026	41195087
274	"ENSG00000100372.10"	"SLC25A17"	chr22	-	41213206	41213381	41195026	41195087	41215198	41215342
275	"ENSG00000100372.10"	"SLC25A17"	chr22	-	41193287	41193340	41190517	41190584	41195026	41195087
276	"ENSG00000100372.10"	"SLC25A17"	chr22	-	41188528	41188680	41175012	41175129	41190517	41190584
277	"ENSG00000100372.10"	"SLC25A17"	chr22	-	41188528	41188680	41175012	41175129	41195026	41195087
278	"ENSG00000100372.10"	"SLC25A17"	chr22	-	41195026	41195087	41188528	41188680	41215198	41215334
279	"ENSG00000100372.10"	"SLC25A17"	chr22	-	41180516	41180608	41175012	41175129	41188528	41188680
280	"ENSG00000100372.10"	"SLC25A17"	chr22	-	41175761	41175898	41175012	41175129	41188528	41188680
281	"ENSG00000100372.10"	"SLC25A17"	chr22	-	41172193	41172312	41169940	41170023	41173043	41173139
282	"ENSG00000109083.9"	"IFT20"	chr17	-	26659715	26659749	26659171	26659408	26662365	26662470
283	"ENSG00000109083.9"	"IFT20"	chr17	-	26656198	26656302	26655352	26655759	26657468	26657554
284	"ENSG00000109083.9"	"IFT20"	chr17	-	26659171	26659207	26658628	26659013	26662365	26662498
285	"ENSG00000109083.9"	"IFT20"	chr17	-	26657136	26657254	26656198	26656302	26657468	26657554
286	"ENSG00000109083.9"	"IFT20"	chr17	-	26659171	26659408	26658427	26659013	26662365	26662504
287	"ENSG00000215866.3"	"RP11-426L16.8"	chr1	-	113383109	113383202	113368134	113368294	113392301	113392399
288	"ENSG00000215866.3"	"RP11-426L16.8"	chr1	-	113391575	113391672	113383109	113383202	113392301	113393265
289	"ENSG00000215866.3"	"RP11-426L16.8"	chr1	-	113371098	113371133	113368134	113368294	113383109	113383202
290	"ENSG00000123329.13"	"ARHGAP9"	chr12	-	57870653	57870746	57870372	57870434	57870938	57871052
291	"ENSG00000123329.13"	"ARHGAP9"	chr12	-	57867385	57867491	57866052	57866471	57867824	57867959
292	"ENSG00000123329.13"	"ARHGAP9"	chr12	-	57867824	57867959	57867385	57867491	57868205	57868259
293	"ENSG00000123329.13"	"ARHGAP9"	chr12	-	57868205	57868259	57867824	57867959	57868408	57868486
294	"ENSG00000123329.13"	"ARHGAP9"	chr12	-	57867385	57867474	57866048	57866471	57867824	57867959
295	"ENSG00000100360.10"	"IFT27"	chr22	-	37156887	37156963	37154254	37154453	37158947	37159057
296	"ENSG00000100360.10"	"IFT27"	chr22	-	37164026	37164143	37163826	37163906	37171717	37172147
297	"ENSG00000064205.6"	"WISP2"	chr20	+	43353378	43353633	43348627	43348762	43355727	43356122
298	"ENSG00000110060.4"	"PUS3"	chr11	-	125770573	125770739	125765864	125766225	125773064	125773116
299	"ENSG00000101266.12"	"CSNK2A1"	chr20	-	508576	508693	489094	489304	524315	524465
300	"ENSG00000101266.12"	"CSNK2A1"	chr20	-	480168	480274	479898	479949	480476	480578
301	"ENSG00000101266.12"	"CSNK2A1"	chr20	-	490811	490982	489094	489304	524315	524373
302	"ENSG00000101266.12"	"CSNK2A1"	chr20	-	489094	489304	485761	485873	524315	524465
303	"ENSG00000164929.12"	"BAALC"	chr8	+	104225146	104225313	104152937	104153285	104240216	104242532
304	"ENSG00000164929.12"	"BAALC"	chr8	+	104231692	104231782	104225638	104225822	104240216	104240394
305	"ENSG00000164929.12"	"BAALC"	chr8	+	104212885	104212990	104152986	104153285	104225146	104225313
306	"ENSG00000110321.11"	"EIF4G2"	chr11	-	10826459	10826562	10825833	10825965	10827453	10827594
307	"ENSG00000110321.11"	"EIF4G2"	chr11	-	10828801	10828928	10828366	10828432	10830251	10830657
308	"ENSG00000110321.11"	"EIF4G2"	chr11	-	10828801	10828928	10828366	10828432	10829823	10830055
309	"ENSG00000110321.11"	"EIF4G2"	chr11	-	10828366	10828432	10827453	10827594	10828801	10828928
310	"ENSG00000110321.11"	"EIF4G2"	chr11	-	10823207	10823321	10822508	10822634	10823595	10823756
311	"ENSG00000110321.11"	"EIF4G2"	chr11	-	10828801	10828866	10828366	10828432	10830251	10830470
312	"ENSG00000110321.11"	"EIF4G2"	chr11	-	10829823	10830055	10828801	10828928	10830251	10830487
313	"ENSG00000084112.10"	"SSH1"	chr12	-	109196097	109196144	109194555	109194702	109198831	109198960
314	"ENSG00000084112.10"	"SSH1"	chr12	-	109212024	109212089	109210813	109210935	109217033	109217137
315	"ENSG00000084112.10"	"SSH1"	chr12	-	109205035	109205104	109203468	109203534	109210813	109210935
316	"ENSG00000084112.10"	"SSH1"	chr12	-	109217033	109217137	109212024	109212089	109246413	109246454
317	"ENSG00000143147.10"	"GPR161"	chr1	-	168073714	168074132	168065745	168066470	168104143	168104274
318	"ENSG00000085231.9"	"TAF9"	chr5	-	68662329	68662422	68651721	68651780	68665289	68665330
319	"ENSG00000089022.9"	"MAPKAPK5"	chr12	+	112320593	112320657	112318250	112318331	112321384	112321572
320	"ENSG00000089022.9"	"MAPKAPK5"	chr12	+	112306556	112306665	112305375	112305473	112308074	112308164
321	"ENSG00000139865.12"	"TTC6"	chr14	+	38306526	38306747	38296400	38296571	38310649	38310875
322	"ENSG00000254413.4"	"CHKB-CPT1B"	chr22	-	51016977	51017088	51016247	51016363	51017464	51017684
323	"ENSG00000242384.3"	"TBC1D3H"	chr17	-	34749051	34749117	34748488	34748588	34749501	34749596
324	"ENSG00000242384.3"	"TBC1D3H"	chr17	-	34754821	34755044	34753823	34753863	34755145	34755231
325	"ENSG00000182606.10"	"TRAK1"	chr3	+	42192826	42192924	42190850	42191091	42218305	42218382
326	"ENSG00000182606.10"	"TRAK1"	chr3	+	42235315	42235390	42234566	42234697	42236295	42236433
327	"ENSG00000204604.5"	"ZNF468"	chr19	-	53349810	53349864	53345188	53345404	53352339	53352466
328	"ENSG00000204604.5"	"ZNF468"	chr19	-	53348431	53348549	53341788	53345404	53352339	53352466
329	"ENSG00000204604.5"	"ZNF468"	chr19	-	53357124	53357360	53352339	53352466	53357510	53357598
330	"ENSG00000204604.5"	"ZNF468"	chr19	-	53357124	53357379	53352339	53352466	53357510	53357598
331	"ENSG00000147041.7"	"SYTL5"	chrX	+	37962278	37962344	37961594	37961687	37965845	37966024
332	"ENSG00000146426.13"	"TIAM2"	chr6	+	155532337	155532441	155504370	155504634	155561663	155561843
333	"ENSG00000146426.13"	"TIAM2"	chr6	+	155337374	155337495	155334897	155334957	155411422	155411513
334	"ENSG00000146426.13"	"TIAM2"	chr6	+	155489978	155490050	155486396	155486543	155497949	155498111
335	"ENSG00000146426.13"	"TIAM2"	chr6	+	155571671	155571758	155570984	155571103	155572046	155572155
336	"ENSG00000146426.13"	"TIAM2"	chr6	+	155343478	155343696	155335071	155335150	155411422	155411513
337	"ENSG00000011275.14"	"RNF216"	chr7	-	5800021	5800142	5792476	5792610	5800633	5800769
338	"ENSG00000011275.14"	"RNF216"	chr7	-	5814635	5814810	5806525	5806570	5817117	5817259
339	"ENSG00000011275.14"	"RNF216"	chr7	-	5772600	5772793	5770345	5770448	5778906	5779123
340	"ENSG00000173200.8"	"PARP15"	chr3	+	122345673	122345880	122340194	122340458	122350932	122351020
341	"ENSG00000173200.8"	"PARP15"	chr3	+	122334132	122334167	122331887	122332115	122334625	122334704
342	"ENSG00000205786.4"	"AC002511.1"	chr19	+	35900187	35900374	35897486	35900053	35902063	35902184
343	"ENSG00000205786.4"	"AC002511.1"	chr19	+	35891960	35892019	35890449	35890559	35897486	35897599
344	"ENSG00000130176.3"	"CNN1"	chr19	+	11650109	11650384	11649589	11649805	11651890	11652012
345	"ENSG00000130176.3"	"CNN1"	chr19	+	11650109	11650375	11649581	11649805	11651890	11652012
346	"ENSG00000130176.3"	"CNN1"	chr19	+	11660137	11660284	11658654	11658722	11660364	11660560
347	"ENSG00000167633.12"	"KIR3DL1"	chr19	+	55329769	55330054	55328988	55329024	55331167	55331467
348	"ENSG00000167633.12"	"KIR3DL1"	chr19	+	55336482	55336533	55333019	55333313	55340815	55340920
349	"ENSG00000170298.11"	"LGALS9B"	chr17	-	20363664	20363756	20361495	20361697	20370744	20370848
350	"ENSG00000170298.11"	"LGALS9B"	chr17	-	20360690	20360876	20359873	20359984	20361495	20361573
351	"ENSG00000178752.11"	"FAM132B"	chr2	+	239072715	239072824	239072377	239072640	239072910	239073367
352	"ENSG00000164292.8"	"RHOBTB3"	chr5	+	95072592	95072779	95067562	95067788	95084036	95084145
353	"ENSG00000164292.8"	"RHOBTB3"	chr5	+	95087942	95088054	95084036	95084191	95091099	95091465
354	"ENSG00000231512.1"	"RP11-261C10.2"	chr1	-	243202582	243202794	243194573	243194678	243211013	243211171
355	"ENSG00000112419.10"	"PHACTR2"	chr6	+	144033152	144033320	143999160	143999346	144070121	144070202
356	"ENSG00000112419.10"	"PHACTR2"	chr6	+	144074890	144075049	144070121	144070202	144086397	144086935
357	"ENSG00000112419.10"	"PHACTR2"	chr6	+	144081537	144081777	144074890	144075049	144086397	144086935
358	"ENSG00000186049.4"	"KRT73"	chr12	-	53008362	53008458	53007471	53007636	53009062	53009123
359	"ENSG00000136478.3"	"TEX2"	chr17	-	62238160	62238293	62232201	62232327	62248459	62248559
360	"ENSG00000100181.17"	"TPTEP1"	chr22	+	17128494	17128675	17119468	17119630	17129416	17129538
361	"ENSG00000156515.17"	"HK1"	chr10	+	71158350	71158584	71154705	71154861	71160746	71161635
362	"ENSG00000156515.17"	"HK1"	chr10	+	71038279	71038541	71029760	71029864	71042284	71042406
363	"ENSG00000156515.17"	"HK1"	chr10	+	71060524	71060617	71055388	71055436	71103582	71103745
364	"ENSG00000156515.17"	"HK1"	chr10	+	71052013	71052106	71048426	71048526	71055388	71055436
365	"ENSG00000156515.17"	"HK1"	chr10	+	71098253	71098432	71055388	71055436	71103582	71103599
366	"ENSG00000156515.17"	"HK1"	chr10	+	71030762	71030852	71029782	71029864	71042284	71042406
367	"ENSG00000181744.4"	"C3orf58"	chr3	+	143697303	143697364	143691496	143691831	143704384	143704404
368	"ENSG00000226674.4"	"TEX41"	chr2	+	145520963	145521095	145425551	145425675	145523936	145524097
369	"ENSG00000226674.4"	"TEX41"	chr2	+	145523936	145524097	145425623	145425675	145525664	145525847
370	"ENSG00000226674.4"	"TEX41"	chr2	+	145523936	145524097	145448605	145448677	145525664	145525847
371	"ENSG00000226674.4"	"TEX41"	chr2	+	145429168	145429231	145425578	145425675	145525664	145525847
372	"ENSG00000226674.4"	"TEX41"	chr2	+	145622961	145623027	145621511	145621565	145921739	145921879
373	"ENSG00000226674.4"	"TEX41"	chr2	+	145698424	145698512	145525664	145525847	145921739	145921879
374	"ENSG00000226674.4"	"TEX41"	chr2	+	145698424	145698512	145525664	145525847	145929564	145929698
375	"ENSG00000226674.4"	"TEX41"	chr2	+	145525664	145525847	145425592	145425675	145621511	145621565
376	"ENSG00000226674.4"	"TEX41"	chr2	+	145661232	145661370	145525664	145525847	145828386	145828508
377	"ENSG00000226674.4"	"TEX41"	chr2	+	145661232	145661370	145525664	145525847	145815217	145815295
378	"ENSG00000226674.4"	"TEX41"	chr2	+	145661232	145661370	145525664	145525847	145929564	145929645
379	"ENSG00000226674.4"	"TEX41"	chr2	+	145936443	145936534	145929564	145929698	145939770	145940076
380	"ENSG00000226674.4"	"TEX41"	chr2	+	145929564	145929698	145921739	145921879	145939770	145939972
381	"ENSG00000226674.4"	"TEX41"	chr2	+	145929564	145929698	145875122	145875220	145939770	145939972
382	"ENSG00000226674.4"	"TEX41"	chr2	+	145929564	145929698	145525664	145525847	145938576	145938679
383	"ENSG00000226674.4"	"TEX41"	chr2	+	145815217	145815295	145525664	145525847	145929564	145929698
384	"ENSG00000226674.4"	"TEX41"	chr2	+	145815217	145815295	145780794	145780840	145929564	145929698
385	"ENSG00000226674.4"	"TEX41"	chr2	+	145815217	145815295	145661232	145661370	145929564	145929698
386	"ENSG00000226674.4"	"TEX41"	chr2	+	145932456	145932559	145929564	145929698	145939770	145940131
387	"ENSG00000226674.4"	"TEX41"	chr2	+	145621511	145621565	145525664	145525847	145921739	145921879
388	"ENSG00000226674.4"	"TEX41"	chr2	+	145621511	145621565	145525664	145525847	145870787	145871010
389	"ENSG00000226674.4"	"TEX41"	chr2	+	145448605	145448677	145425578	145425675	145523936	145524097
390	"ENSG00000226674.4"	"TEX41"	chr2	+	145448605	145448677	145425578	145425675	145525664	145525847
391	"ENSG00000226674.4"	"TEX41"	chr2	+	145938576	145938679	145929564	145929698	145939770	145939941
392	"ENSG00000226674.4"	"TEX41"	chr2	+	145938576	145938679	145929564	145929698	145939612	145939660
393	"ENSG00000226674.4"	"TEX41"	chr2	+	145801453	145801634	145780661	145780840	145830090	145830221
394	"ENSG00000226674.4"	"TEX41"	chr2	+	145932453	145932559	145929564	145929698	145939612	145939660
395	"ENSG00000226674.4"	"TEX41"	chr2	+	145938763	145938860	145929564	145929698	145939770	145940082
396	"ENSG00000226674.4"	"TEX41"	chr2	+	145873979	145874077	145780794	145780840	145875122	145875220
397	"ENSG00000226674.4"	"TEX41"	chr2	+	145939612	145939660	145929564	145929698	145939770	145939941
398	"ENSG00000226674.4"	"TEX41"	chr2	+	145939612	145939660	145938576	145938679	145939770	145939941
399	"ENSG00000226674.4"	"TEX41"	chr2	+	145939612	145939660	145932453	145932559	145939770	145939941
400	"ENSG00000226674.4"	"TEX41"	chr2	+	145870787	145871010	145780738	145780840	145929564	145929698
401	"ENSG00000226674.4"	"TEX41"	chr2	+	145870787	145871010	145780738	145780840	145875122	145875220
402	"ENSG00000226674.4"	"TEX41"	chr2	+	145870787	145871010	145525664	145525847	145929564	145929698
403	"ENSG00000226674.4"	"TEX41"	chr2	+	145870787	145871010	145525664	145525847	145875122	145875220
404	"ENSG00000226674.4"	"TEX41"	chr2	+	145921739	145921879	145525664	145525847	145929564	145929698
405	"ENSG00000226674.4"	"TEX41"	chr2	+	145921739	145921879	145621511	145621565	145939770	145939941
406	"ENSG00000226674.4"	"TEX41"	chr2	+	145921739	145921879	145780794	145780840	145929564	145929698
407	"ENSG00000226674.4"	"TEX41"	chr2	+	145921739	145921879	145698424	145698512	145929564	145929698
408	"ENSG00000226674.4"	"TEX41"	chr2	+	145921739	145921879	145875122	145875220	145929564	145929698
409	"ENSG00000226674.4"	"TEX41"	chr2	+	145921739	145921879	145875122	145875220	145939770	145939941
410	"ENSG00000226674.4"	"TEX41"	chr2	+	145875122	145875220	145525664	145525847	145929564	145929698
411	"ENSG00000226674.4"	"TEX41"	chr2	+	145875122	145875220	145525664	145525847	145921739	145921879
412	"ENSG00000226674.4"	"TEX41"	chr2	+	145875122	145875220	145870787	145871010	145929564	145929698
413	"ENSG00000226674.4"	"TEX41"	chr2	+	145875122	145875220	145780794	145780840	145929564	145929698
414	"ENSG00000226674.4"	"TEX41"	chr2	+	145875122	145875220	145780794	145780840	145921739	145921879
415	"ENSG00000226674.4"	"TEX41"	chr2	+	145875122	145875220	145780794	145780840	145909037	145909708
416	"ENSG00000023734.6"	"STRAP"	chr12	+	16053880	16053946	16052837	16052987	16055850	16056412
417	"ENSG00000023734.6"	"STRAP"	chr12	+	16036016	16036055	16035327	16035753	16036474	16036610
418	"ENSG00000023734.6"	"STRAP"	chr12	+	16036474	16036610	16035328	16035753	16042861	16042943
419	"ENSG00000139291.9"	"TMEM19"	chr12	+	72084118	72084210	72083403	72083484	72090215	72090353
420	"ENSG00000086200.12"	"IPO11"	chr5	+	61718331	61718395	61708487	61708756	61733100	61733244
421	"ENSG00000086200.12"	"IPO11"	chr5	+	61772509	61772580	61770242	61770291	61778927	61779120
422	"ENSG00000086200.12"	"IPO11"	chr5	+	61897590	61897675	61887403	61887499	61922980	61923396
423	"ENSG00000267627.1"	"RP11-905K4.1"	chr18	-	33532640	33532762	33531765	33532000	33545707	33545803
424	"ENSG00000147642.12"	"SYBU"	chr8	-	110654956	110655158	110631070	110631268	110656864	110656945
425	"ENSG00000147642.12"	"SYBU"	chr8	-	110654956	110655176	110631070	110631268	110656864	110656945
426	"ENSG00000147642.12"	"SYBU"	chr8	-	110658112	110658233	110656864	110656945	110692939	110693041
427	"ENSG00000147642.12"	"SYBU"	chr8	-	110658112	110658233	110656864	110656945	110660916	110661065
428	"ENSG00000147642.12"	"SYBU"	chr8	-	110656864	110656945	110631070	110631268	110692939	110693143
429	"ENSG00000147642.12"	"SYBU"	chr8	-	110656864	110656945	110631070	110631268	110660916	110661132
430	"ENSG00000147642.12"	"SYBU"	chr8	-	110656864	110656945	110631070	110631268	110703561	110704020
431	"ENSG00000147642.12"	"SYBU"	chr8	-	110598288	110598391	110592027	110592231	110631070	110631268
432	"ENSG00000147642.12"	"SYBU"	chr8	-	110654956	110655161	110631070	110631268	110656864	110656945
433	"ENSG00000196323.7"	"ZBTB44"	chr11	-	130106004	130106111	130104050	130104168	130106904	130106988
434	"ENSG00000137474.15"	"MYO7A"	chr11	+	76905076	76905186	76903095	76903323	76905398	76905569
435	"ENSG00000137474.15"	"MYO7A"	chr11	+	76923658	76923705	76922865	76922982	76923996	76924080
436	"ENSG00000137474.15"	"MYO7A"	chr11	+	76850446	76850526	76841634	76841698	76853754	76853868
437	"ENSG00000108187.11"	"PBLD"	chr10	-	70056022	70056121	70051885	70051995	70056642	70056742
438	"ENSG00000103671.5"	"TRIP4"	chr15	+	64698528	64698658	64692941	64693020	64701811	64702027
439	"ENSG00000103671.5"	"TRIP4"	chr15	+	64706283	64706410	64701811	64702027	64710739	64710927
440	"ENSG00000103671.5"	"TRIP4"	chr15	+	64687596	64687730	64686205	64686314	64689804	64690017
441	"ENSG00000183250.7"	"C21orf67"	chr21	-	46357453	46357597	46355659	46355805	46359507	46359828
442	"ENSG00000118515.7"	"SGK1"	chr6	-	134494160	134494292	134493861	134493912	134494411	134494495
443	"ENSG00000118515.7"	"SGK1"	chr6	-	134638529	134638680	134583175	134583286	134638952	134639250
444	"ENSG00000099364.12"	"FBXL19"	chr16	+	30939065	30939284	30938893	30938980	30939787	30939820
445	"ENSG00000086015.16"	"MAST2"	chr1	+	46476401	46476611	46473967	46474043	46485267	46485369
446	"ENSG00000050327.10"	"ARHGEF5"	chr7	+	144072606	144072768	144071824	144071982	144074212	144074283
447	"ENSG00000165325.9"	"CCDC67"	chr11	+	93085468	93085574	93065381	93065454	93088536	93088693
448	"ENSG00000187912.7"	"CLEC17A"	chr19	+	14717804	14717914	14710842	14710994	14720875	14721232
449	"ENSG00000187912.7"	"CLEC17A"	chr19	+	14710842	14710994	14710528	14710624	14717804	14717914
450	"ENSG00000163608.10"	"C3orf17"	chr3	-	112731580	112732250	112729891	112730253	112732799	112732879
451	"ENSG00000163608.10"	"C3orf17"	chr3	-	112736294	112736449	112732799	112732879	112738388	112738553
452	"ENSG00000163608.10"	"C3orf17"	chr3	-	112728344	112728431	112727017	112727277	112729489	112729551
453	"ENSG00000163608.10"	"C3orf17"	chr3	-	112729489	112729551	112727017	112727277	112729891	112730253
454	"ENSG00000163608.10"	"C3orf17"	chr3	-	112729891	112730253	112727017	112727277	112732795	112732879
455	"ENSG00000163608.10"	"C3orf17"	chr3	-	112732795	112732879	112727017	112727277	112738388	112738505
456	"ENSG00000241945.3"	"PWP2"	chr21	+	45534059	45534159	45533633	45533728	45534505	45534649
457	"ENSG00000241945.3"	"PWP2"	chr21	+	45547455	45547574	45546780	45546846	45547812	45548031
458	"ENSG00000145029.7"	"NICN1"	chr3	-	49463315	49463429	49462381	49462871	49463684	49463855
459	"ENSG00000175066.11"	"GK5"	chr3	-	141903552	141904635	141901764	141901891	141904770	141904831
460	"ENSG00000175066.11"	"GK5"	chr3	-	141891917	141892039	141891194	141891298	141896323	141896351
461	"ENSG00000141564.9"	"RPTOR"	chr17	+	78617527	78617610	78599490	78599593	78681640	78681799
462	"ENSG00000162650.11"	"ATXN7L2"	chr1	+	110034648	110034726	110033637	110034339	110035207	110035356
463	"ENSG00000162650.11"	"ATXN7L2"	chr1	+	110027953	110028131	110026100	110026702	110028678	110028744
464	"ENSG00000100429.13"	"HDAC10"	chr22	-	50687090	50687180	50686794	50686901	50687531	50687597
465	"ENSG00000100429.13"	"HDAC10"	chr22	-	50686794	50686901	50686653	50686721	50687090	50687180
466	"ENSG00000100429.13"	"HDAC10"	chr22	-	50686120	50686205	50685303	50685395	50686318	50686574
467	"ENSG00000100429.13"	"HDAC10"	chr22	-	50687259	50687319	50687090	50687180	50687531	50687597
